ticker_symbol,day_date,close_value,volume,open_value,high_value,low_value
GOOGL,2013-04-25,408.7127,1990183,412.3245,412.4357,407.9702
GOOGL,2013-04-24,410.9121,1829051,408.2126,413.2085,408.1571
GOOGL,2013-04-23,408.1066,2292052,404.6211,411.9457,404.2978
GOOGL,2013-04-22,404.1735,2883007,404.419,406.1153,391.4873
GOOGL,2013-04-19,404.0503,5802611,388.5373,405.8536,387.0723
GOOGL,2013-04-18,386.8976,3285226,396.7155,396.9429,384.5467
GOOGL,2013-04-17,395.3062,2036508,397.4228,399.4913,393.0532
GOOGL,2013-04-16,400.7668,1741556,397.3419,402.0953,395.9932
GOOGL,2013-04-15,394.988,2452511,397.0186,402.6005,392.5077
GOOGL,2013-04-12,399.0897,1636329,400.0697,400.1263,395.4931
GOOGL,2013-04-11,399.2615,2028666,400.5193,400.6304,396.0639
GOOGL,2013-04-10,399.1554,1978662,395.488,400.2516,391.9924
GOOGL,2013-04-09,392.8259,2157238,391.7399,395.9073,390.5326
GOOGL,2013-04-08,391.4115,2831918,393.3816,393.7857,388.1533
GOOGL,2013-04-05,395.5537,3433494,397.0742,397.544,392.1945
GOOGL,2013-04-04,401.6256,2447102,406.2628,407.0205,399.7212
GOOGL,2013-04-03,407.2488,1738253,410.9152,411.289,404.4534
GOOGL,2013-04-02,410.703,2041175,406.4093,411.6072,406.1365
GOOGL,2013-04-01,404.717,1806580,401.5952,405.2525,400.7062
GOOGL,2013-03-28,401.18,2286612,406.1314,406.8285,400.7314
GOOGL,2013-03-27,405.4596,2163095,407.4903,407.6519,404.7878
GOOGL,2013-03-26,410.3898,1191420,410.9354,411.1879,408.051
GOOGL,2013-03-25,408.9855,1706904,410.3848,413.8299,407.561
GOOGL,2013-03-22,409.324,1487868,411.5618,411.8143,408.9855
GOOGL,2013-03-21,409.8039,1466416,409.819,412.6616,409.0916
GOOGL,2013-03-20,411.5456,1463422,412.6175,412.961,409.8948
GOOGL,2013-03-19,409.8342,2097435,409.7937,413.84,407.3741
GOOGL,2013-03-18,408.051,1837742,406.6416,410.5616,404.8585
GOOGL,2013-03-15,411.3405,3096363,413.4611,414.3704,410.8546
GOOGL,2013-03-14,414.9967,1650811,417.7498,417.7498,412.9004
GOOGL,2013-03-13,416.9011,1641213,418.2095,419.6188,415.3857
GOOGL,2013-03-12,418.063,1994079,419.6289,420.225,416.0727
GOOGL,2013-03-11,421.7051,1594652,420.124,424.1702,420.028
GOOGL,2013-03-08,420.0381,2911833,421.5434,421.7555,416.7698
GOOGL,2013-03-07,420.5816,2052201,421.3212,422.6143,419.0581
GOOGL,2013-03-06,419.9674,2872395,424.8395,426.3423,418.6691
GOOGL,2013-03-05,423.6165,4043572,418.7298,424.3974,418.7146
GOOGL,2013-03-04,414.9786,2765170,406.7932,415.6534,406.6416
GOOGL,2013-03-01,407.2428,2175125,403.0046,407.7227,402.1711
GOOGL,2013-02-28,404.7221,2264972,404.6716,407.6469,404.6362
GOOGL,2013-02-27,404.0048,2025716,401.4892,406.5154,399.6252
GOOGL,2013-02-26,399.1301,2202194,401.5902,402.07,396.2357
GOOGL,2013-02-25,399.4534,2303464,405.2778,408.3642,399.312
GOOGL,2013-02-22,403.9694,2053709,403.7421,404.7474,400.984
GOOGL,2013-02-21,401.8579,3504108,403.1056,406.869,399.6807
GOOGL,2013-02-20,400.3071,2763911,406.7932,408.6471,399.9707
GOOGL,2013-02-19,407.5762,2930859,402.0903,407.6519,401.7316
GOOGL,2013-02-15,400.5243,2729417,397.7511,400.7112,397.5844
GOOGL,2013-02-14,397.9633,1735119,393.8766,398.428,392.8865
GOOGL,2013-02-13,395.4577,1197970,394.0787,396.7155,393.9979
GOOGL,2013-02-12,394.3666,1858945,394.897,398.0037,393.6948
GOOGL,2013-02-11,395.2355,2166856,393.2048,395.5285,390.8559
GOOGL,2013-02-08,396.7257,3017515,394.0787,397.3823,393.7908
GOOGL,2013-02-07,390.9569,2839906,388.81,393.4118,386.6884
GOOGL,2013-02-06,389.0474,2073310,383.4403,390.4568,383.1524
GOOGL,2013-02-05,386.8097,1870516,384.4809,389.5223,383.6399
GOOGL,2013-02-04,383.4151,3039252,387.7947,389.201,383.0362
GOOGL,2013-02-01,391.7904,3740977,383.0009,392.2955,382.9503
GOOGL,2013-01-31,381.7329,1632827,379.1163,382.7079,378.985
GOOGL,2013-01-30,380.7934,1732972,380.7479,384.39,380.3286
GOOGL,2013-01-29,380.7176,1745448,377.217,382.3694,377.1109
GOOGL,2013-01-28,379.2274,1626733,379.7477,381.6875,377.7928
GOOGL,2013-01-25,380.7126,2225604,379.2476,383.1423,378.985
GOOGL,2013-01-24,380.7934,3381676,374.4336,382.3087,374.0643
GOOGL,2013-01-23,374.5649,5894240,371.7816,378.3535,371.6806
GOOGL,2013-01-22,355.0512,3746912,355.9554,356.2964,351.3384
GOOGL,2013-01-18,355.8796,3225898,358.8347,360.0521,354.2733
GOOGL,2013-01-17,359.3197,2209894,362.5475,363.522,359.1681
GOOGL,2013-01-16,361.2746,2023007,364.9167,365.8967,360.5068
GOOGL,2013-01-15,366.1947,3927265,363.3659,371.2815,359.7137
GOOGL,2013-01-14,365.346,2863106,372.2918,374.9185,364.8914
GOOGL,2013-01-11,373.8022,1285125,374.8175,375.0329,371.9382
GOOGL,2013-01-10,374.5548,1835680,375.2368,376.333,370.5238
GOOGL,2013-01-09,372.8565,2023414,369.9025,372.9737,368.0486
GOOGL,2013-01-08,370.4228,1675767,371.5543,371.9381,365.9421
GOOGL,2013-01-07,371.1552,1655567,371.5088,373.494,369.0488
GOOGL,2013-01-04,372.7818,2763352,368.4224,374.5498,367.5839
GOOGL,2013-01-03,365.5582,2318140,366.1947,369.7307,364.068
GOOGL,2013-01-02,365.346,2541125,363.4113,367.2403,361.9616
GOOGL,2012-12-31,357.3294,1997204,353.6014,358.9408,351.5809
GOOGL,2012-12-28,353.6065,1400727,354.4551,357.092,353.6065
GOOGL,2012-12-27,356.7788,1647392,357.2082,358.0669,352.8993
GOOGL,2012-12-26,358.0821,1182317,357.6779,360.1077,354.8188
GOOGL,2012-12-24,358.4003,841931,360.9311,361.2695,357.3749
GOOGL,2012-12-21,361.4968,3525039,360.6583,363.1078,358.9156
GOOGL,2012-12-20,364.8965,1656953,365.3511,366.0533,362.1745
GOOGL,2012-12-19,363.7599,1918493,364.063,365.2198,362.0272
GOOGL,2012-12-18,364.2448,3004838,361.9868,368.3011,361.2039
GOOGL,2012-12-17,364.0983,3034558,356.3797,372.9384,355.6321
GOOGL,2012-12-14,354.5931,2129893,353.1822,357.5517,352.8084
GOOGL,2012-12-13,354.9653,3443866,361.6433,361.9237,353.3741
GOOGL,2012-12-12,352.3689,2425774,353.2125,355.3745,350.3079
GOOGL,2012-12-11,352.0254,2687108,348.55,354.5713,347.3983
GOOGL,2012-12-10,346.2364,1366366,346.2213,349.3835,345.413
GOOGL,2012-12-07,345.6252,1918392,351.0757,352.0254,344.7205
GOOGL,2012-12-06,349.1208,1462216,347.3326,351.3838,345.7767
GOOGL,2012-12-05,347.4488,1860794,349.636,350.8231,344.6756
GOOGL,2012-12-04,349.0703,1991355,351.0757,351.3333,346.3779
GOOGL,2012-12-03,351.202,2192348,354.733,356.5767,350.6266
GOOGL,2012-11-30,352.778,3162630,349.2117,353.2074,346.3728
GOOGL,2012-11-29,349.5047,2775139,347.4286,350.52,344.5088
GOOGL,2012-11-28,345.3524,3041840,337.4418,345.9788,335.3606
GOOGL,2012-11-27,338.8057,2508178,333.4815,340.9728,332.3853
GOOGL,2012-11-26,333.9766,2202401,336.6488,336.9316,332.9006
GOOGL,2012-11-23,337.4216,922477,338.4319,338.4471,336.477
GOOGL,2012-11-21,336.3608,2111456,337.9369,338.3461,333.5977
GOOGL,2012-11-20,338.4319,2087785,338.1996,342.4882,335.7041
GOOGL,2012-11-19,337.5429,2368104,331.2235,337.9015,331.1376
GOOGL,2012-11-16,326.9197,3437836,326.3186,329.8672,321.2722
GOOGL,2012-11-15,326.9601,1848663,328.3442,333.3956,325.2608
GOOGL,2012-11-14,329.6323,1667792,333.729,334.4968,328.5968
GOOGL,2012-11-13,332.9174,1593945,334.9111,337.2347,332.5015
GOOGL,2012-11-12,336.376,1405870,335.2899,338.3461,333.8351
GOOGL,2012-11-09,334.9262,3114084,330.6931,337.6085,328.4957
GOOGL,2012-11-08,329.501,2596940,338.5481,339.1997,328.9655
GOOGL,2012-11-07,336.9923,2231507,340.9728,342.6054,336.674
GOOGL,2012-11-06,344.3674,1582791,346.2667,346.782,342.2609
GOOGL,2012-11-05,344.9938,1635894,345.7717,346.9638,341.2557
GOOGL,2012-11-02,347.4983,2324369,350.9696,351.3535,347.2214
GOOGL,2012-11-01,347.3326,2048771,343.246,349.0046,342.8519
GOOGL,2012-10-31,343.6489,1536501,343.4278,344.0037,340.9728
GOOGL,2012-10-26,341.0486,1950865,341.7305,345.0291,339.0533
GOOGL,2012-10-25,342.367,2399090,343.4985,344.5088,340.2201
GOOGL,2012-10-24,342.1358,2494311,346.9335,347.0345,341.1092
GOOGL,2012-10-23,343.6753,2915611,339.4624,347.2012,339.4574
GOOGL,2012-10-22,342.8267,4055372,344.0087,345.8374,338.2955
GOOGL,2012-10-19,344.4027,11479490,356.4201,356.9859,339.4574
GOOGL,2012-10-18,351.0757,12407870,381.6572,383.6197,341.478
GOOGL,2012-10-17,381.6319,2292519,375.8025,382.0613,373.9386
GOOGL,2012-10-16,376.1814,2058068,373.8729,377.3382,372.0191
GOOGL,2012-10-15,374.3023,3017878,374.7872,375.7419,369.1099
GOOGL,2012-10-12,376.2067,2403670,379.7932,381.3187,375.8783
GOOGL,2012-10-11,379.6063,2383687,380.3236,383.1524,379.0052
GOOGL,2012-10-10,376.1107,2039703,374.7468,377.61,372.9434
GOOGL,2012-10-09,375.8733,3002784,383.7434,384.5764,375.0852
GOOGL,2012-10-08,382.819,1957226,384.4153,385.7185,380.955
GOOGL,2012-10-05,387.7745,2735841,389.3202,391.1741,386.4384
GOOGL,2012-10-04,387.9765,2452198,385.2993,388.906,383.607
GOOGL,2012-10-03,385.173,2208139,381.7481,385.8903,379.97
GOOGL,2012-10-02,382.3896,2768926,386.5369,386.9359,378.9951
GOOGL,2012-10-01,384.8093,3167487,383.4302,386.4358,381.9956
GOOGL,2012-09-28,381.1318,2783390,380.955,383.5565,379.4396
GOOGL,2012-09-27,382.1421,3920387,383.8849,385.3447,379.6922
GOOGL,2012-09-26,380.6065,5672350,378.7829,384.5365,374.3124
GOOGL,2012-09-25,378.4344,6048362,380.3994,386.3803,377.6766
GOOGL,2012-09-24,378.5455,3560175,369.2609,378.8789,368.8821
GOOGL,2012-09-21,370.7713,6356170,369.8721,371.2411,368.8164
GOOGL,2012-09-20,367.8044,2906562,365.9623,369.4529,364.3206
GOOGL,2012-09-19,367.4929,3097447,362.4415,368.0284,361.8909
GOOGL,2012-09-18,362.8355,2066329,357.5315,363.0274,357.0263
GOOGL,2012-09-17,358.6428,1507518,357.6982,360.1077,356.1272
GOOGL,2012-09-14,358.4912,2618474,358.4508,360.1683,357.1425
GOOGL,2012-09-13,356.6525,2657503,350.1109,358.1477,348.8228
GOOGL,2012-09-12,348.9945,2641060,348.2519,351.0297,343.9431
GOOGL,2012-09-11,349.6562,1869256,352.5709,353.9298,349.0551
GOOGL,2012-09-10,353.9904,2559567,358.5316,360.0723,352.7881
GOOGL,2012-09-07,356.7081,3231250,353.6014,359.7895,352.4244
GOOGL,2012-09-06,353.2983,3042880,346.5092,353.5459,345.888
GOOGL,2012-09-05,343.8622,1708169,343.4985,346.782,343.0641
GOOGL,2012-09-04,344.0239,1889318,345.7969,346.0243,340.2151
GOOGL,2012-08-31,346.0697,2125576,345.5191,347.8327,343.5187
GOOGL,2012-08-30,344.3472,1626719,345.6403,347.2316,343.5895
GOOGL,2012-08-29,347.5447,2988737,342.17,348.0398,341.5537
GOOGL,2012-08-28,342.1094,2057213,335.9214,342.2963,335.79
GOOGL,2012-08-27,338.0531,2613607,334.906,339.4574,333.0117
GOOGL,2012-08-24,342.8065,1426194,341.2759,343.7258,340.5081
GOOGL,2012-08-23,341.8821,1783743,340.6041,343.741,338.9522
GOOGL,2012-08-22,342.074,1908504,337.1236,343.8016,336.7791
GOOGL,2012-08-21,338.1996,2221205,340.0181,342.4882,334.4908
GOOGL,2012-08-20,341.2456,1756206,341.2254,342.9277,339.7908
GOOGL,2012-08-17,342.0538,2177596,340.5283,342.1094,339.3058
GOOGL,2012-08-16,339.8968,1717691,337.1893,340.791,336.9721
GOOGL,2012-08-15,337.2044,2410680,338.5885,340.5939,335.4667
GOOGL,2012-08-14,337.7702,3660483,333.0168,339.8867,332.8905
GOOGL,2012-08-13,333.4007,3267551,327.0409,333.4714,326.6671
GOOGL,2012-08-10,324.303,1434408,322.5805,324.4243,321.3378
GOOGL,2012-08-09,324.4798,1057880,325.5709,326.5105,324.0607
GOOGL,2012-08-08,324.4192,1320536,322.8128,326.2579,322.535
GOOGL,2012-08-07,323.5655,1981795,324.1969,325.4447,321.5096
GOOGL,2012-08-06,324.7172,1782094,323.0957,328.031,322.8987
GOOGL,2012-08-03,323.9646,1896878,323.2927,325.1719,321.3429
GOOGL,2012-08-02,317.6099,1977690,315.9732,322.2976,314.9124
GOOGL,2012-08-01,319.5951,1844456,321.9288,323.0444,318.9384
GOOGL,2012-07-31,319.7416,1863427,317.3623,321.5247,317.3421
GOOGL,2012-07-30,319.4031,2186607,321.2974,324.6061,317.9887
GOOGL,2012-07-27,320.7468,3548453,312.6291,320.767,311.927
GOOGL,2012-07-26,309.8357,1684905,310.6641,311.6087,308.1535
GOOGL,2012-07-25,307.123,1822973,307.2897,309.8458,305.7996
GOOGL,2012-07-24,306.9109,2006206,310.6641,312.1442,305.2793
GOOGL,2012-07-23,310.9217,3549758,303.3294,312.3563,302.2029
GOOGL,2012-07-20,308.5526,6463308,307.512,309.6235,302.1676
GOOGL,2012-07-19,299.5812,4623294,296.0856,302.3191,296.0149
GOOGL,2012-07-18,293.368,1547154,291.4585,294.848,291.0291
GOOGL,2012-07-17,291.3322,1679742,292.191,293.3225,287.1244
GOOGL,2012-07-16,290.4179,1462261,291.1504,292.5749,288.8322
GOOGL,2012-07-13,291.2261,1975080,289.0187,292.5538,287.2001
GOOGL,2012-07-12,288.1751,2309397,286.4778,288.9075,283.9369
GOOGL,2012-07-11,288.5337,3499011,291.115,291.898,285.3766
GOOGL,2012-07-10,293.8428,1923015,298.1315,299.263,292.3476
GOOGL,2012-07-09,296.02,1714741,295.4845,297.3283,293.6155
GOOGL,2012-07-06,296.0048,2160718,299.2731,299.8136,294.4086
GOOGL,2012-07-05,301.0259,2345901,297.4091,303.1172,297.298
GOOGL,2012-07-03,296.9393,1190525,292.9891,297.2323,291.9738
GOOGL,2012-07-02,293.2215,1655242,293.9034,294.4994,291.216
GOOGL,2012-06-29,293.0194,2518306,290.4381,293.0497,289.0439
GOOGL,2012-06-28,285.0583,1920770,285.8615,286.0282,281.4718
GOOGL,2012-06-27,287.579,1691146,286.7708,289.9471,285.9221
GOOGL,2012-06-26,285.2452,1350151,284.2753,286.2151,282.6185
GOOGL,2012-06-25,283.2347,1581536,286.5839,286.969,281.5425
GOOGL,2012-06-22,288.6802,2202179,286.9223,288.6802,285.8211
GOOGL,2012-06-21,285.5129,2010772,292.9032,292.9032,284.7653
GOOGL,2012-06-20,291.7262,2346698,292.8881,292.984,289.7057
GOOGL,2012-06-19,293.7569,2075909,289.7461,295.1461,289.5087
GOOGL,2012-06-18,288.362,2496289,284.2046,290.0593,282.5023
GOOGL,2012-06-15,285.1593,2998982,283.0529,285.1644,281.4112
GOOGL,2012-06-14,282.4013,2341405,283.5378,285.4422,281.1233
GOOGL,2012-06-13,283.4318,1952307,283.75,286.4172,282.2144
GOOGL,2012-06-12,285.4574,3222462,287.8164,288.0841,282.1638
GOOGL,2012-06-11,287.1749,2660163,295.1107,295.6702,286.2606
GOOGL,2012-06-08,293.2114,1410166,290.8877,293.4892,290.2462
GOOGL,2012-06-07,292.0899,1757697,296.8231,296.9696,291.5949
GOOGL,2012-06-06,293.272,2095103,291.2059,293.9792,289.7562
GOOGL,2012-06-05,288.1397,2339736,290.6856,292.0394,286.1494
GOOGL,2012-06-04,292.2718,2432436,288.0437,293.2316,287.9376
GOOGL,2012-06-01,288.4276,3057843,288.8368,289.2712,287.0991
GOOGL,2012-05-31,293.4185,2966317,297.3889,298.0355,292.4789
GOOGL,2012-05-30,297.1414,1906529,297.106,298.9953,294.7672
GOOGL,2012-05-29,300.2278,2604043,300.9704,302.6475,297.1868
GOOGL,2012-05-25,298.8084,3581521,303.5921,303.9608,297.1666
GOOGL,2012-05-24,304.9358,1890980,307.7141,309.1083,302.5151
GOOGL,2012-05-23,307.8656,3170890,303.9204,307.9363,301.6321
GOOGL,2012-05-22,303.4911,3049291,309.8761,310.063,301.0664
GOOGL,2012-05-21,310.2145,3075229,303.3446,311.0147,303.0869
GOOGL,2012-05-18,303.289,5970679,315.7661,319.4637,301.42
GOOGL,2012-05-17,314.7305,3353391,320.176,322.2067,313.8112
GOOGL,2012-05-16,317.7008,4834783,312.1593,318.2918,311.1389
GOOGL,2012-05-15,308.6991,2102039,305.7895,310.6641,304.9812
GOOGL,2012-05-14,305.1075,1821175,303.481,307.3807,303.3799
GOOGL,2012-05-11,305.7288,2098640,308.3152,310.4368,305.4965
GOOGL,2012-05-10,309.9872,1533977,309.6336,311.2652,308.2546
GOOGL,2012-05-09,307.709,2328424,306.532,311.3612,304.0013
GOOGL,2012-05-08,309.5477,2675712,305.8804,311.6239,303.4405
GOOGL,2012-05-07,306.9008,1994142,300.5612,308.4263,300.5612
GOOGL,2012-05-04,301.5564,2207360,306.0774,307.0718,301.4755
GOOGL,2012-05-03,308.6536,1866837,307.9464,310.5782,307.608
GOOGL,2012-05-02,306.7543,1611434,303.6931,307.1837,303.3951
GOOGL,2012-05-01,305.3247,2002121,305.0014,308.9466,303.1829
GOOGL,2012-04-30,305.5369,2405297,309.6488,311.2107,303.3951
GOOGL,2012-04-27,310.654,1634699,310.6742,311.5431,308.4415
GOOGL,2012-04-26,310.9015,2091974,308.5981,312.1795,307.9868
GOOGL,2012-04-25,307.9969,1819854,305.1075,308.8203,304.5418
GOOGL,2012-04-24,303.7285,1928987,302.1979,306.4361,301.7332
GOOGL,2012-04-23,301.8746,2197498,299.5004,302.304,298.1365
GOOGL,2012-04-20,301.0967,3056571,305.2338,307.5575,300.9805
GOOGL,2012-04-19,302.7333,3294552,305.9612,311.3006,302.5818
GOOGL,2012-04-18,306.8503,2668230,307.1534,309.5528,304.5064
GOOGL,2012-04-17,307.9212,3012223,307.411,312.023,306.628
GOOGL,2012-04-16,306.1532,5691152,314.7053,315.1144,303.9255
GOOGL,2012-04-13,315.5135,8157100,327.1066,327.834,314.9781
GOOGL,2012-04-12,328.8544,5700940,324.4798,329.9303,323.4241
GOOGL,2012-04-11,321.252,2198348,320.2467,321.2722,318.898
GOOGL,2012-04-10,316.6551,2476956,320.0194,320.5144,315.4882
GOOGL,2012-04-09,318.6656,2179489,317.4735,320.9337,315.8621
GOOGL,2012-04-05,319.4132,2317058,319.3728,321.4894,317.5189
GOOGL,2012-04-04,320.8428,1627027,322.5098,322.7876,318.7969
GOOGL,2012-04-03,324.6162,2044362,326.0256,327.3086,322.6057
GOOGL,2012-04-02,326.7883,2283920,323.6817,327.0813,320.6862
GOOGL,2012-03-30,323.9191,2310635,329.2282,330.1071,323.7979
GOOGL,2012-03-29,327.541,1923766,330.0819,331.6731,325.4649
GOOGL,2012-03-28,331.2538,2538443,329.3696,332.6829,328.8897
GOOGL,2012-03-27,326.8389,2005747,326.8439,330.1122,325.7174
GOOGL,2012-03-26,328.0057,1819122,325.8185,328.0866,323.0604
GOOGL,2012-03-23,324.6011,1940190,326.6267,327.5865,323.7474
GOOGL,2012-03-22,326.3489,2409720,322.535,327.738,318.7464
GOOGL,2012-03-21,323.2826,2469437,320.57,327.0258,319.5092
GOOGL,2012-03-20,320.0042,1540452,318.706,321.3025,316.8622
GOOGL,2012-03-19,320.2518,2172691,314.7659,321.9137,313.8167
GOOGL,2012-03-16,315.7358,3050086,313.6394,316.1742,313.2151
GOOGL,2012-03-15,313.7607,2435040,311.4723,314.9578,310.5782
GOOGL,2012-03-14,311.1642,2936757,310.6641,314.5941,309.8862
GOOGL,2012-03-13,312.0684,2243161,307.507,312.1038,305.8915
GOOGL,2012-03-12,305.6884,1668826,303.0869,306.623,302.7131
GOOGL,2012-03-09,303.2132,2670511,307.1028,309.0982,303.0869
GOOGL,2012-03-08,306.6937,1345228,308.1586,308.8961,306.2946
GOOGL,2012-03-07,306.5219,1264177,307.6585,308.7384,306.0471
GOOGL,2012-03-06,305.5925,3174216,307.1534,307.5373,299.9752
GOOGL,2012-03-05,310.2853,1593150,313.4071,314.4476,308.8355
GOOGL,2012-03-02,313.8213,1573214,314.2001,315.2104,313.3515
GOOGL,2012-03-01,314.4022,2236470,314.3315,316.0692,312.2553
GOOGL,2012-02-29,312.3058,3136837,312.4826,316.0186,310.9167
GOOGL,2012-02-28,312.3766,2847297,308.1384,313.0737,306.9665
GOOGL,2012-02-27,307.7898,1810776,306.4158,309.3305,305.643
GOOGL,2012-02-24,308.0879,1934717,306.7998,308.9719,305.8703
GOOGL,2012-02-23,306.1734,2053490,306.623,307.0978,303.2637
GOOGL,2012-02-22,307.0978,1966985,309.1285,311.5633,306.4765
GOOGL,2012-02-21,310.159,2480739,305.0419,312.1189,304.5418
GOOGL,2012-02-17,305.4308,2448307,305.5975,306.9412,304.2993
GOOGL,2012-02-16,306.3805,2530161,304.5114,307.5373,301.9403
GOOGL,2012-02-15,305.8955,2420676,309.6185,309.6185,304.3801
GOOGL,2012-02-14,308.0172,1803351,308.9163,309.1487,305.4914
GOOGL,2012-02-13,309.2497,1816059,308.391,310.0774,308.1485
GOOGL,2012-02-10,306.0723,2328170,307.0675,307.1938,305.1075
GOOGL,2012-02-09,308.8759,2264670,309.1588,310.4115,307.6332
GOOGL,2012-02-08,308.0626,1835626,307.4514,308.8203,305.4822
GOOGL,2012-02-07,306.5068,2091935,306.6987,307.8303,304.9874
GOOGL,2012-02-06,307.6787,3679425,300.5663,308.5577,300.0611
GOOGL,2012-02-03,301.2331,3167985,298.3689,301.6069,297.0505
GOOGL,2012-02-02,295.5653,2414672,295.4441,296.222,294.0347
GOOGL,2012-02-01,293.4033,2319450,295.4795,295.7623,292.5496
GOOGL,2012-01-31,293.0396,2143340,294.4995,295.0046,290.5341
GOOGL,2012-01-30,291.8172,2330448,291.999,292.984,289.6501
GOOGL,2012-01-27,292.9739,3617065,288.3266,293.1457,287.5941
GOOGL,2012-01-26,286.9728,3225543,288.9328,290.1956,285.1796
GOOGL,2012-01-25,287.675,4985559,291.7262,292.3324,286.104
GOOGL,2012-01-24,293.4538,3053543,296.1766,296.8636,291.9738
GOOGL,2012-01-23,295.7724,3412900,296.0149,297.3586,294.5803
GOOGL,2012-01-20,296.0099,10574250,298.3032,298.5406,293.8428
GOOGL,2012-01-19,323.0755,6191460,323.7928,323.7928,318.9788
GOOGL,2012-01-18,319.7113,2760676,316.5389,320.2619,314.2607
GOOGL,2012-01-17,317.524,1909194,319.2415,319.2415,316.0591
GOOGL,2012-01-13,315.7105,2306560,316.352,316.7006,313.7253
GOOGL,2012-01-12,318.0594,1874793,318.8576,319.7012,316.4733
GOOGL,2012-01-11,316.2005,2398850,314.9578,317.9331,313.7576
GOOGL,2012-01-10,314.776,4393893,318.115,320.1608,311.6289
GOOGL,2012-01-09,314.4325,5821468,326.5762,326.8288,313.8112
GOOGL,2012-01-06,328.3543,2692127,332.9663,333.3956,328.2381
GOOGL,2012-01-05,332.8955,3278639,334.4716,335.4011,331.4912
GOOGL,2012-01-04,337.5782,2855601,335.9365,338.5734,333.7088
GOOGL,2012-01-03,336.1285,3671840,329.8293,337.5126,329.5414
GOOGL,2011-12-30,326.2731,1780941,324.3131,326.7075,324.3131
GOOGL,2011-12-29,324.5051,1571565,324.0454,324.8082,320.868
GOOGL,2011-12-28,323.1412,2126536,324.6819,325.8185,322.333
GOOGL,2011-12-27,323.419,1604892,319.2768,325.5608,319.2516
GOOGL,2011-12-23,319.8274,1453416,319.2516,320.6054,318.5242
GOOGL,2011-12-22,318.0897,1821220,317.2057,319.1152,316.7309
GOOGL,2011-12-21,316.1298,2497101,318.2463,319.1607,312.6645
GOOGL,2011-12-20,318.4282,2385658,317.231,319.1708,317.2259
GOOGL,2011-12-19,314.1143,2142089,317.236,317.4836,313.1898
GOOGL,2011-12-16,316.2005,4452345,315.3721,317.8978,313.9324
GOOGL,2011-12-15,312.9575,2407257,314.4628,315.2104,312.5281
GOOGL,2011-12-14,312.2149,3895707,314.1233,315.3721,309.3962
GOOGL,2011-12-13,316.0338,4025729,317.6149,321.555,314.6295
GOOGL,2011-12-12,315.9126,2183335,314.1395,316.3116,313.3363
GOOGL,2011-12-09,316.938,2762815,312.1795,317.8018,311.6795
GOOGL,2011-12-08,311.1945,2411328,313.7152,316.9532,310.8157
GOOGL,2011-12-07,314.9023,2256480,314.0385,316.049,312.2301
GOOGL,2011-12-06,315.0942,2326218,314.7002,317.5442,313.3111
GOOGL,2011-12-05,316.0439,3195292,317.0491,319.2011,314.4022
GOOGL,2011-12-02,313.3717,4084603,311.6997,315.2104,311.3006
GOOGL,2011-12-01,310.0428,3619290,303.0869,311.1693,302.5818
GOOGL,2011-11-30,302.7788,3390173,302.0514,302.8394,299.0912
GOOGL,2011-11-29,294.4641,1831109,296.9646,298.2173,293.6559
GOOGL,2011-11-28,297.1212,2826339,292.6658,297.4394,291.216
GOOGL,2011-11-25,284.3966,1562341,285.5028,290.0896,283.553
GOOGL,2011-11-23,287.9882,2325354,290.6351,293.1103,287.9882
GOOGL,2011-11-22,292.984,2404890,292.984,295.4946,290.5796
GOOGL,2011-11-21,293.4589,2994904,296.904,297.2778,288.9883
GOOGL,2011-11-18,300.5006,3285209,304.0972,305.3601,299.9298
GOOGL,2011-11-17,303.5264,3491590,308.1636,309.2952,301.4604
GOOGL,2011-11-16,308.881,2607373,309.1891,312.3311,308.4465
GOOGL,2011-11-15,311.4521,2675138,309.5528,312.22,308.391
GOOGL,2011-11-14,309.6538,3188255,307.1281,312.22,307.017
GOOGL,2011-11-11,307.3049,3975147,303.7436,309.1941,302.3797
GOOGL,2011-11-10,300.6016,2867136,306.085,306.0912,298.8235
GOOGL,2011-11-09,303.5668,3708872,305.2389,307.8303,302.41
GOOGL,2011-11-08,309.3204,3013082,307.6332,310.3459,304.9055
GOOGL,2011-11-07,307.2948,3355600,299.7126,307.5221,299.162
GOOGL,2011-11-04,301.1371,2834402,299.8035,302.9556,299.263
GOOGL,2011-11-03,301.8241,2668251,296.5201,301.8241,294.8632
GOOGL,2011-11-02,295.4188,2120330,295.4593,297.005,293.2265
GOOGL,2011-11-01,292.3021,3122978,293.0346,295.7674,291.3423
GOOGL,2011-10-31,299.3691,2557538,300.6067,302.9303,298.8791
GOOGL,2011-10-28,303.1577,2506880,300.3187,304.2488,300.1824
GOOGL,2011-10-27,302.4151,3777095,302.2888,304.4508,299.7025
GOOGL,2011-10-26,296.1715,2872512,297.8082,298.1264,289.3773
GOOGL,2011-10-25,294.5803,2538887,299.6014,300.5612,294.4237
GOOGL,2011-10-24,301.2785,3424101,296.3786,303.0718,296.2675
GOOGL,2011-10-21,298.283,3389394,297.788,299.4246,296.3685
GOOGL,2011-10-20,294.8379,3377967,293.9438,297.4748,292.7365
GOOGL,2011-10-19,293.3376,2929393,296.6918,299.0761,292.59
GOOGL,2011-10-18,298.2931,3795645,293.08,299.3287,291.6707
